order_id,order_date,product,category,region,customer_segment,quantity,unit_price,discount_pct,revenue,net_revenue
2401,2024-02-06,USB-C Hub,Electronics,North,Retail,4,38.38,0,153.52,153.52
3261,2024-02-06,Mechanical Keyboard,Electronics,Central,Retail,6,80.85,10,485.1,436.59
3656,2024-02-06,Mechanical Keyboard,Electronics,North,Online,4,71.83,15,287.32,244.22
1047,2024-02-07,Webcam HD,Electronics,West,Wholesale,5,64.08,0,320.4,320.4
2379,2024-02-07,Sticky Notes,Stationery,East,Retail,1,4.73,0,4.73,4.73
1684,2024-02-07,Notebook Set,Stationery,Central,Wholesale,10,12.27,20,122.7,98.16
3792,2024-02-07,Sticky Notes,Stationery,West,Online,6,5.22,20,31.32,25.06
1361,2024-02-07,Bookshelf,Furniture,South,Online,12,132.49,0,1589.88,1589.88
3122,2024-02-07,Backpack,Accessories,East,Online,1,60.1,0,60.1,60.1
2726,2024-02-07,Standing Desk,Furniture,North,Wholesale,8,349.2,5,2793.6,2653.92
1165,2024-02-07,Backpack,Accessories,Central,Retail,11,73.14,5,804.54,764.31
2956,2024-02-07,Webcam HD,Electronics,North,Retail,5,66.27,10,331.35,298.22
1380,2024-02-07,Bookshelf,Furniture,Central,Retail,10,119.32,0,1193.2,1193.2
3313,2024-02-07,Desk Lamp,Furniture,Central,Online,1,43.62,0,43.62,43.62
1715,2024-02-08,Standing Desk,Furniture,North,Online,11,338.03,0,3718.33,3718.33
1229,2024-02-08,Bookshelf,Furniture,South,Online,10,113.92,0,1139.2,1139.2
3156,2024-02-08,Desk Organizer,Accessories,North,Online,6,21.35,10,128.1,115.29
2546,2024-02-08,Whiteboard,Stationery,Central,Wholesale,12,53.31,10,639.72,575.75
1649,2024-02-08,Office Chair,Furniture,West,Retail,8,184.75,20,1478.0,1182.4
1560,2024-02-08,Laptop Stand,Electronics,West,Retail,3,41.33,10,123.99,111.59
3354,2024-02-08,Whiteboard,Stationery,South,Retail,10,50.39,0,503.9,503.9
3353,2024-02-08,Laptop Stand,Electronics,North,Retail,3,40.76,0,122.28,122.28
2164,2024-02-08,Whiteboard,Stationery,West,Online,4,62.83,20,251.32,201.06
1553,2024-02-09,Laptop Stand,Electronics,East,Online,3,51.04,0,153.12,153.12
2863,2024-02-09,Mechanical Keyboard,Electronics,South,Retail,1,86.08,0,86.08,86.08
2763,2024-02-09,Desk Lamp,Furniture,South,Online,12,42.59,0,511.08,511.08
2437,2024-02-09,Notebook Set,Stationery,West,Retail,12,11.17,15,134.04,113.93
1726,2024-02-09,Sticky Notes,Stationery,Central,Online,6,5.32,10,31.92,28.73
3760,2024-02-09,Desk Lamp,Furniture,East,Wholesale,6,40.51,0,243.06,243.06
2113,2024-02-09,Whiteboard,Stationery,Central,Online,5,50.17,10,250.85,225.76
2903,2024-02-10,Laptop Stand,Electronics,West,Wholesale,8,48.3,0,386.4,386.4
3958,2024-02-10,Laptop Stand,Electronics,South,Wholesale,8,43.27,0,346.16,346.16
1754,2024-02-10,Water Bottle,Accessories,South,Wholesale,5,13.83,10,69.15,62.24
2928,2024-02-10,Webcam HD,Electronics,North,Wholesale,12,68.9,15,826.8,702.78
1573,2024-02-10,Desk Organizer,Accessories,West,Wholesale,4,22.95,5,91.8,87.21
2249,2024-02-10,Bookshelf,Furniture,South,Retail,3,118.24,15,354.72,301.51
1162,2024-02-10,Water Bottle,Accessories,South,Retail,3,15.62,10,46.86,42.17
2992,2024-02-10,Whiteboard,Stationery,East,Online,9,53.79,10,484.11,435.7
1894,2024-02-10,Desk Lamp,Furniture,North,Wholesale,4,41.96,15,167.84,142.66
3050,2024-02-10,Office Chair,Furniture,West,Online,9,206.13,0,1855.17,1855.17
1299,2024-02-11,Pen Pack,Stationery,North,Retail,10,8.89,0,88.9,88.9
1256,2024-02-11,Mechanical Keyboard,Electronics,South,Wholesale,6,74.93,0,449.58,449.58
3034,2024-02-11,Webcam HD,Electronics,East,Wholesale,3,57.01,0,171.03,171.03
2689,2024-02-11,Office Chair,Furniture,East,Wholesale,2,165.76,0,331.52,331.52
1156,2024-02-11,Bookshelf,Furniture,West,Online,12,118.16,20,1417.92,1134.34
1455,2024-02-12,Water Bottle,Accessories,West,Retail,8,16.16,10,129.28,116.35
2179,2024-02-12,Mechanical Keyboard,Electronics,North,Retail,8,85.57,0,684.56,684.56
1744,2024-02-12,Laptop Stand,Electronics,West,Retail,5,45.29,0,226.45,226.45
2762,2024-02-12,Desk Organizer,Accessories,East,Online,5,21.04,0,105.2,105.2
2915,2024-02-12,Webcam HD,Electronics,Central,Online,12,65.0,0,780.0,780.0
3711,2024-02-12,Wireless Mouse,Electronics,Central,Retail,3,23.02,15,69.06,58.7
3045,2024-02-12,Office Chair,Furniture,North,Wholesale,9,179.92,0,1619.28,1619.28
2586,2024-02-12,Wireless Mouse,Electronics,East,Wholesale,5,25.21,20,126.05,100.84
3622,2024-02-12,Backpack,Accessories,Central,Wholesale,8,66.8,0,534.4,534.4
2678,2024-02-12,Backpack,Accessories,East,Wholesale,10,64.46,15,644.6,547.91
2282,2024-02-13,Wireless Mouse,Electronics,Central,Retail,1,25.27,0,25.27,25.27
2317,2024-02-13,Standing Desk,Furniture,Central,Wholesale,12,336.46,20,4037.52,3230.02
2024,2024-02-13,Sticky Notes,Stationery,East,Wholesale,11,5.62,15,61.82,52.55
1431,2024-02-13,Whiteboard,Stationery,Central,Online,9,59.15,0,532.35,532.35
1995,2024-02-13,Desk Organizer,Accessories,North,Wholesale,9,20.79,0,187.11,187.11
2158,2024-02-13,Desk Lamp,Furniture,East,Online,11,38.48,15,423.28,359.79
2489,2024-02-13,Laptop Stand,Electronics,North,Wholesale,3,50.27,5,150.81,143.27
2813,2024-02-13,Backpack,Accessories,West,Retail,9,71.62,0,644.58,644.58
3631,2024-02-13,Pen Pack,Stationery,East,Wholesale,1,8.03,0,8.03,8.03
2801,2024-02-14,Whiteboard,Stationery,Central,Retail,9,61.58,15,554.22,471.09
1565,2024-02-14,Desk Organizer,Accessories,North,Wholesale,6,20.64,0,123.84,123.84
3476,2024-02-14,Water Bottle,Accessories,North,Retail,7,15.59,0,109.13,109.13
3011,2024-02-14,Whiteboard,Stationery,Central,Online,8,51.12,10,408.96,368.06
2255,2024-02-14,Webcam HD,Electronics,Central,Retail,7,63.75,0,446.25,446.25
2927,2024-02-14,Laptop Stand,Electronics,West,Wholesale,7,45.5,20,318.5,254.8
3871,2024-02-14,Bookshelf,Furniture,North,Wholesale,3,136.58,0,409.74,409.74
1290,2024-02-14,Whiteboard,Stationery,South,Online,9,55.93,0,503.37,503.37
3012,2024-02-14,Backpack,Accessories,South,Online,2,59.93,0,119.86,119.86
3221,2024-02-15,Desk Organizer,Accessories,Central,Retail,4,23.97,15,95.88,81.5
1804,2024-02-15,Notebook Set,Stationery,Central,Retail,8,13.53,5,108.24,102.83
3527,2024-02-15,Sticky Notes,Stationery,West,Wholesale,7,4.53,5,31.71,30.12
3981,2024-02-15,Mechanical Keyboard,Electronics,South,Retail,9,77.17,5,694.53,659.8
2217,2024-02-15,Office Chair,Furniture,West,Retail,6,184.67,0,1108.02,1108.02
1204,2024-02-16,Whiteboard,Stationery,West,Retail,11,62.61,20,688.71,550.97
2639,2024-02-16,USB-C Hub,Electronics,East,Retail,7,32.49,0,227.43,227.43
2344,2024-02-16,Wireless Mouse,Electronics,East,Retail,11,27.24,20,299.64,239.71
1017,2024-02-16,Sticky Notes,Stationery,Central,Wholesale,3,4.95,20,14.85,11.88
3237,2024-02-16,Desk Lamp,Furniture,North,Online,5,39.17,15,195.85,166.47
1815,2024-02-16,Bookshelf,Furniture,North,Retail,8,111.75,0,894.0,894.0
3357,2024-02-16,Webcam HD,Electronics,North,Retail,12,56.99,15,683.88,581.3
1358,2024-02-16,Laptop Stand,Electronics,Central,Wholesale,12,48.15,10,577.8,520.02
3745,2024-02-16,Laptop Stand,Electronics,South,Retail,4,44.94,0,179.76,179.76
1309,2024-02-16,Backpack,Accessories,West,Retail,5,66.6,5,333.0,316.35
1477,2024-02-16,Notebook Set,Stationery,West,Online,4,12.98,15,51.92,44.13
1415,2024-02-17,Water Bottle,Accessories,East,Online,2,13.89,10,27.78,25.0
1297,2024-02-17,Bookshelf,Furniture,Central,Online,5,111.76,10,558.8,502.92
1639,2024-02-17,Office Chair,Furniture,Central,Wholesale,8,176.79,0,1414.32,1414.32
3600,2024-02-17,Office Chair,Furniture,East,Wholesale,3,162.33,5,486.99,462.64
1956,2024-02-17,USB-C Hub,Electronics,Central,Retail,8,40.02,20,320.16,256.13
1942,2024-02-17,Notebook Set,Stationery,North,Retail,6,11.33,5,67.98,64.58
2751,2024-02-18,Mechanical Keyboard,Electronics,North,Wholesale,1,73.83,20,73.83,59.06
2980,2024-02-18,Wireless Mouse,Electronics,South,Online,4,24.45,10,97.8,88.02
3818,2024-02-18,Webcam HD,Electronics,Central,Retail,5,66.96,5,334.8,318.06
1033,2024-02-18,Desk Organizer,Accessories,West,Retail,8,21.14,0,169.12,169.12
2360,2024-02-18,Desk Lamp,Furniture,Central,Wholesale,10,45.44,15,454.4,386.24
1525,2024-02-18,Sticky Notes,Stationery,Central,Retail,9,5.57,5,50.13,47.62
1401,2024-02-18,Desk Organizer,Accessories,East,Online,11,24.45,10,268.95,242.06
1820,2024-02-18,Backpack,Accessories,South,Wholesale,1,62.52,10,62.52,56.27
3201,2024-02-18,Whiteboard,Stationery,Central,Retail,1,55.36,0,55.36,55.36
3427,2024-02-19,Notebook Set,Stationery,Central,Retail,12,12.14,0,145.68,145.68
1608,2024-02-19,Office Chair,Furniture,South,Wholesale,9,199.83,5,1798.47,1708.55
1656,2024-02-19,Desk Organizer,Accessories,West,Retail,6,23.74,20,142.44,113.95
1306,2024-02-19,Backpack,Accessories,South,Retail,8,60.49,0,483.92,483.92
2835,2024-02-19,Sticky Notes,Stationery,South,Retail,1,4.58,15,4.58,3.89
1837,2024-02-19,Notebook Set,Stationery,East,Retail,11,11.77,10,129.47,116.52
2031,2024-02-19,Webcam HD,Electronics,North,Wholesale,11,54.22,5,596.42,566.6
2527,2024-02-19,Webcam HD,Electronics,South,Retail,7,59.65,0,417.55,417.55
2523,2024-02-19,Notebook Set,Stationery,Central,Wholesale,4,11.65,0,46.6,46.6
3337,2024-02-19,Desk Lamp,Furniture,South,Wholesale,11,45.76,20,503.36,402.69
1171,2024-02-19,Standing Desk,Furniture,South,Online,11,369.33,15,4062.63,3453.24
1786,2024-02-19,Office Chair,Furniture,West,Online,5,164.7,5,823.5,782.32
2484,2024-02-19,Notebook Set,Stationery,West,Retail,3,10.82,0,32.46,32.46
2553,2024-02-20,Bookshelf,Furniture,East,Retail,4,112.39,5,449.56,427.08
2130,2024-02-20,Standing Desk,Furniture,Central,Retail,3,399.37,0,1198.11,1198.11
3085,2024-02-20,Pen Pack,Stationery,South,Online,11,8.73,5,96.03,91.23
1037,2024-02-20,Desk Lamp,Furniture,West,Online,2,44.74,0,89.48,89.48
1880,2024-02-20,Sticky Notes,Stationery,Central,Online,7,4.79,0,33.53,33.53
3573,2024-02-20,Desk Lamp,Furniture,West,Retail,4,44.81,15,179.24,152.35
3670,2024-02-20,Bookshelf,Furniture,East,Online,9,129.64,0,1166.76,1166.76
3288,2024-02-20,Office Chair,Furniture,North,Retail,11,184.89,5,2033.79,1932.1
1159,2024-02-20,Notebook Set,Stationery,North,Wholesale,12,13.79,20,165.48,132.38
2037,2024-02-21,Office Chair,Furniture,North,Retail,10,181.74,20,1817.4,1453.92
3580,2024-02-21,Office Chair,Furniture,West,Retail,10,188.91,0,1889.1,1889.1
1635,2024-02-21,Desk Organizer,Accessories,Central,Retail,2,20.62,0,41.24,41.24
2824,2024-02-21,Standing Desk,Furniture,East,Online,5,356.66,10,1783.3,1604.97
2436,2024-02-21,Bookshelf,Furniture,North,Online,3,133.25,0,399.75,399.75
1580,2024-02-21,Water Bottle,Accessories,Central,Online,10,14.06,0,140.6,140.6
1562,2024-02-21,Office Chair,Furniture,South,Retail,7,189.33,0,1325.31,1325.31
3165,2024-02-21,Standing Desk,Furniture,East,Retail,4,382.64,0,1530.56,1530.56
2847,2024-02-21,USB-C Hub,Electronics,Central,Wholesale,3,36.48,0,109.44,109.44
2786,2024-02-21,Desk Lamp,Furniture,South,Retail,3,41.25,0,123.75,123.75
2706,2024-02-21,Water Bottle,Accessories,Central,Online,12,13.89,15,166.68,141.68
2909,2024-02-21,Bookshelf,Furniture,West,Online,12,130.97,0,1571.64,1571.64
3123,2024-02-21,Desk Organizer,Accessories,West,Retail,2,20.44,10,40.88,36.79
1480,2024-02-22,Webcam HD,Electronics,West,Retail,4,61.17,0,244.68,244.68
1814,2024-02-22,Webcam HD,Electronics,North,Retail,9,54.74,0,492.66,492.66
1228,2024-02-22,Whiteboard,Stationery,South,Retail,11,54.33,0,597.63,597.63
1950,2024-02-22,Bookshelf,Furniture,Central,Online,10,111.43,0,1114.3,1114.3
2754,2024-02-22,Desk Organizer,Accessories,East,Online,2,24.47,0,48.94,48.94
2680,2024-02-23,Desk Lamp,Furniture,North,Retail,9,43.0,0,387.0,387.0
3024,2024-02-23,Sticky Notes,Stationery,East,Online,1,5.32,15,5.32,4.52
3932,2024-02-23,Wireless Mouse,Electronics,East,Online,8,26.63,0,213.04,213.04
1137,2024-02-23,Desk Organizer,Accessories,East,Online,6,21.71,20,130.26,104.21
2376,2024-02-23,Pen Pack,Stationery,East,Retail,7,8.43,5,59.01,56.06
1207,2024-02-23,Mechanical Keyboard,Electronics,East,Wholesale,10,85.66,10,856.6,770.94
1051,2024-02-23,Wireless Mouse,Electronics,East,Online,9,26.67,0,240.03,240.03
2273,2024-02-24,Laptop Stand,Electronics,West,Retail,8,48.45,20,387.6,310.08
3645,2024-02-24,Mechanical Keyboard,Electronics,West,Online,6,76.3,0,457.8,457.8
2661,2024-02-24,Pen Pack,Stationery,South,Online,5,7.26,0,36.3,36.3
3671,2024-02-24,Notebook Set,Stationery,North,Online,1,13.04,0,13.04,13.04
3644,2024-02-24,Mechanical Keyboard,Electronics,Central,Retail,2,70.07,5,140.14,133.13
3658,2024-02-24,Standing Desk,Furniture,North,Wholesale,12,377.76,0,4533.12,4533.12
2922,2024-02-24,Desk Lamp,Furniture,East,Online,5,44.85,0,224.25,224.25
3820,2024-02-25,Bookshelf,Furniture,West,Online,7,132.96,0,930.72,930.72
2077,2024-02-25,USB-C Hub,Electronics,East,Retail,3,34.92,0,104.76,104.76
3299,2024-02-25,Notebook Set,Stationery,Central,Wholesale,5,12.41,20,62.05,49.64
3301,2024-02-25,Webcam HD,Electronics,West,Wholesale,1,61.77,0,61.77,61.77
3956,2024-02-25,Backpack,Accessories,North,Online,10,60.25,0,602.5,602.5
2593,2024-02-26,Desk Organizer,Accessories,North,Wholesale,7,20.14,0,140.98,140.98
2624,2024-02-26,Wireless Mouse,Electronics,West,Retail,7,26.27,20,183.89,147.11
2757,2024-02-26,Wireless Mouse,Electronics,East,Retail,1,28.34,0,28.34,28.34
1261,2024-02-26,Desk Lamp,Furniture,West,Retail,10,40.2,20,402.0,321.6
2133,2024-02-26,Water Bottle,Accessories,North,Wholesale,6,13.92,10,83.52,75.17
3469,2024-02-26,Office Chair,Furniture,East,Wholesale,10,163.79,15,1637.9,1392.22
2851,2024-02-26,Notebook Set,Stationery,Central,Online,1,12.0,10,12.0,10.8
2050,2024-02-26,Water Bottle,Accessories,East,Retail,11,14.25,0,156.75,156.75
3541,2024-02-26,Bookshelf,Furniture,South,Online,8,121.87,15,974.96,828.72
2181,2024-02-27,Sticky Notes,Stationery,South,Retail,12,5.68,10,68.16,61.34
2632,2024-02-27,Whiteboard,Stationery,West,Online,4,58.51,5,234.04,222.34
2892,2024-02-27,Desk Lamp,Furniture,Central,Wholesale,2,39.5,10,79.0,71.1
3431,2024-02-27,Wireless Mouse,Electronics,South,Retail,8,28.0,0,224.0,224.0
2789,2024-02-27,Pen Pack,Stationery,Central,Wholesale,11,8.98,0,98.78,98.78
3927,2024-02-27,Webcam HD,Electronics,North,Retail,10,54.8,5,548.0,520.6
2175,2024-02-28,Bookshelf,Furniture,West,Retail,4,128.61,0,514.44,514.44
2072,2024-02-28,Standing Desk,Furniture,South,Online,6,327.11,15,1962.66,1668.26
1689,2024-02-28,Desk Lamp,Furniture,East,Wholesale,11,45.59,5,501.49,476.42
1120,2024-02-28,Backpack,Accessories,East,Wholesale,1,64.04,20,64.04,51.23
1966,2024-02-28,USB-C Hub,Electronics,Central,Wholesale,12,37.97,10,455.64,410.08
3825,2024-02-28,Water Bottle,Accessories,Central,Retail,4,16.75,20,67.0,53.6
2702,2024-02-28,Whiteboard,Stationery,Central,Wholesale,7,60.89,0,426.23,426.23
1939,2024-02-29,Office Chair,Furniture,South,Online,7,187.69,20,1313.83,1051.06
1139,2024-02-29,Mechanical Keyboard,Electronics,East,Wholesale,6,76.03,20,456.18,364.94
2262,2024-02-29,Pen Pack,Stationery,West,Wholesale,5,8.31,5,41.55,39.47
1065,2024-02-29,Sticky Notes,Stationery,East,Retail,9,5.35,0,48.15,48.15
2511,2024-02-29,Laptop Stand,Electronics,Central,Retail,12,41.5,10,498.0,448.2
3701,2024-02-29,Sticky Notes,Stationery,North,Online,8,5.47,20,43.76,35.01
1182,2024-02-29,Webcam HD,Electronics,East,Wholesale,1,54.68,0,54.68,54.68
3909,2024-02-29,Bookshelf,Furniture,West,Online,10,133.96,0,1339.6,1339.6
3022,2024-02-29,Standing Desk,Furniture,East,Retail,8,337.59,10,2700.72,2430.65
3798,2024-02-29,Water Bottle,Accessories,North,Retail,7,15.75,20,110.25,88.2
3335,2024-03-01,Office Chair,Furniture,South,Wholesale,3,202.54,10,607.62,546.86
1652,2024-03-01,Backpack,Accessories,West,Wholesale,8,59.93,5,479.44,455.47
1750,2024-03-01,Whiteboard,Stationery,South,Online,7,60.15,15,421.05,357.89
2121,2024-03-01,Pen Pack,Stationery,North,Online,5,7.54,0,37.7,37.7
3577,2024-03-01,Water Bottle,Accessories,East,Wholesale,1,15.27,0,15.27,15.27
1697,2024-03-01,Sticky Notes,Stationery,West,Online,1,5.04,10,5.04,4.54
1730,2024-03-01,Webcam HD,Electronics,Central,Online,6,56.8,15,340.8,289.68
2906,2024-03-01,Webcam HD,Electronics,East,Wholesale,5,63.08,0,315.4,315.4
2302,2024-03-01,Desk Organizer,Accessories,Central,Online,3,23.71,15,71.13,60.46
3153,2024-03-02,Bookshelf,Furniture,North,Retail,12,115.66,15,1387.92,1179.73
2994,2024-03-02,Water Bottle,Accessories,East,Online,8,15.6,10,124.8,112.32
3312,2024-03-02,Sticky Notes,Stationery,West,Online,1,4.5,20,4.5,3.6
2908,2024-03-02,Standing Desk,Furniture,North,Retail,8,393.74,5,3149.92,2992.42
2532,2024-03-02,Bookshelf,Furniture,East,Retail,8,126.97,0,1015.76,1015.76
1824,2024-03-02,Water Bottle,Accessories,East,Online,3,14.72,5,44.16,41.95
1776,2024-03-02,Whiteboard,Stationery,South,Wholesale,11,54.91,15,604.01,513.41
3429,2024-03-02,Bookshelf,Furniture,East,Retail,1,120.52,0,120.52,120.52
3263,2024-03-02,Office Chair,Furniture,West,Online,1,199.61,0,199.61,199.61
3477,2024-03-02,Whiteboard,Stationery,South,Retail,9,56.03,0,504.27,504.27
2815,2024-03-03,Notebook Set,Stationery,East,Retail,12,12.5,15,150.0,127.5
2972,2024-03-03,USB-C Hub,Electronics,South,Online,1,34.79,0,34.79,34.79
3356,2024-03-03,Backpack,Accessories,North,Online,6,68.75,0,412.5,412.5
2307,2024-03-03,Notebook Set,Stationery,West,Retail,12,11.45,10,137.4,123.66
3872,2024-03-03,Whiteboard,Stationery,Central,Online,7,51.94,15,363.58,309.04
1260,2024-03-03,Water Bottle,Accessories,South,Wholesale,5,13.92,0,69.6,69.6
2190,2024-03-03,Notebook Set,Stationery,East,Online,12,12.72,10,152.64,137.38
2075,2024-03-03,Whiteboard,Stationery,Central,Online,8,54.25,5,434.0,412.3
3621,2024-03-03,Bookshelf,Furniture,West,Wholesale,2,136.95,10,273.9,246.51
2760,2024-03-03,Webcam HD,Electronics,West,Online,7,65.3,10,457.1,411.39
3052,2024-03-03,Backpack,Accessories,East,Retail,8,65.57,20,524.56,419.65
2883,2024-03-04,Bookshelf,Furniture,Central,Retail,11,127.78,0,1405.58,1405.58
3078,2024-03-04,Sticky Notes,Stationery,West,Online,3,5.65,0,16.95,16.95
2566,2024-03-04,Webcam HD,Electronics,Central,Online,9,61.19,5,550.71,523.17
2341,2024-03-04,Wireless Mouse,Electronics,West,Online,11,28.08,0,308.88,308.88
1908,2024-03-04,Backpack,Accessories,South,Online,6,59.97,0,359.82,359.82
1484,2024-03-04,Backpack,Accessories,North,Retail,2,72.47,10,144.94,130.45
2708,2024-03-04,Backpack,Accessories,South,Wholesale,2,67.46,0,134.92,134.92
3942,2024-03-04,Webcam HD,Electronics,North,Wholesale,8,54.38,0,435.04,435.04
3319,2024-03-05,Water Bottle,Accessories,South,Wholesale,9,16.17,20,145.53,116.42
2656,2024-03-05,Office Chair,Furniture,Central,Wholesale,2,174.23,15,348.46,296.19
2122,2024-03-05,Webcam HD,Electronics,South,Wholesale,3,66.85,0,200.55,200.55
2759,2024-03-05,Office Chair,Furniture,West,Retail,10,203.62,0,2036.2,2036.2
3725,2024-03-05,Wireless Mouse,Electronics,Central,Retail,11,27.33,0,300.63,300.63
1091,2024-03-06,Pen Pack,Stationery,South,Wholesale,7,8.54,10,59.78,53.8
2242,2024-03-06,Water Bottle,Accessories,East,Retail,8,13.8,15,110.4,93.84
2218,2024-03-06,Water Bottle,Accessories,East,Retail,2,14.03,5,28.06,26.66
3654,2024-03-06,Sticky Notes,Stationery,East,Online,12,5.24,10,62.88,56.59
2155,2024-03-06,Notebook Set,Stationery,Central,Retail,1,11.76,20,11.76,9.41
3489,2024-03-06,Whiteboard,Stationery,South,Online,10,54.87,5,548.7,521.26
2811,2024-03-06,Notebook Set,Stationery,Central,Wholesale,10,13.16,10,131.6,118.44
3551,2024-03-07,Backpack,Accessories,South,Wholesale,6,70.08,5,420.48,399.46
3329,2024-03-07,Standing Desk,Furniture,West,Retail,6,328.18,20,1969.08,1575.26
1616,2024-03-07,Office Chair,Furniture,West,Retail,3,187.93,10,563.79,507.41
2833,2024-03-07,Office Chair,Furniture,Central,Wholesale,9,187.92,15,1691.28,1437.59
3913,2024-03-07,Pen Pack,Stationery,Central,Retail,9,7.48,0,67.32,67.32
1220,2024-03-07,Pen Pack,Stationery,West,Retail,8,7.44,5,59.52,56.54
1926,2024-03-07,Pen Pack,Stationery,Central,Wholesale,10,7.72,10,77.2,69.48
3347,2024-03-07,Backpack,Accessories,Central,Retail,6,69.22,20,415.32,332.26
2008,2024-03-07,Laptop Stand,Electronics,North,Online,2,48.47,5,96.94,92.09
1864,2024-03-08,USB-C Hub,Electronics,West,Retail,5,33.44,0,167.2,167.2
2934,2024-03-08,Desk Organizer,Accessories,West,Wholesale,12,24.28,0,291.36,291.36
2910,2024-03-08,Mechanical Keyboard,Electronics,South,Retail,1,83.13,10,83.13,74.82
2063,2024-03-08,USB-C Hub,Electronics,West,Retail,1,36.39,0,36.39,36.39
3091,2024-03-08,Desk Lamp,Furniture,South,Wholesale,12,37.75,0,453.0,453.0
1596,2024-03-08,Water Bottle,Accessories,North,Wholesale,11,15.42,15,169.62,144.18
3187,2024-03-09,Desk Organizer,Accessories,Central,Wholesale,7,22.35,20,156.45,125.16
2144,2024-03-09,Laptop Stand,Electronics,South,Online,8,43.32,0,346.56,346.56
1585,2024-03-09,Notebook Set,Stationery,North,Retail,8,11.73,0,93.84,93.84
1666,2024-03-09,Desk Lamp,Furniture,East,Wholesale,6,38.74,0,232.44,232.44
3741,2024-03-09,Office Chair,Furniture,East,Online,5,199.37,5,996.85,947.01
2151,2024-03-09,Notebook Set,Stationery,West,Wholesale,3,13.45,0,40.35,40.35
1481,2024-03-09,Pen Pack,Stationery,South,Wholesale,5,7.94,15,39.7,33.75
1080,2024-03-09,Backpack,Accessories,North,Wholesale,4,59.32,20,237.28,189.82
3651,2024-03-10,Sticky Notes,Stationery,East,Wholesale,9,4.74,5,42.66,40.53
1147,2024-03-10,Webcam HD,Electronics,Central,Online,10,59.75,20,597.5,478.0
3632,2024-03-10,Laptop Stand,Electronics,North,Online,9,47.19,5,424.71,403.47
1548,2024-03-10,Sticky Notes,Stationery,East,Wholesale,6,5.23,0,31.38,31.38
3681,2024-03-10,USB-C Hub,Electronics,West,Online,9,32.4,0,291.6,291.6
